Data source	Date of update	Product name	Alternative name	Product type	Non-traditionals categories	Antibacterial class	Indications	Route of administration	R&D phase	Clinical trials	Developer	Pathogen category	Pathogen name	Pathogen activity	Active against priority pathogens?	Innovative?	NCE?	Mycobacterium tuberculosis	Clostridioides difficile
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	N/A	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Critical priority pathogens	Critical priority pathogens	N/A	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Enterobacterales	Critical priority pathogens	N/A	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Campylobacter spp.	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Enterococcus faecium	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Helicobacter pylori	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	Yes	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	Yes	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Other priority pathogens	Other priority pathogens	Yes	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Gepotidacin	GSK2140944	Antibiotics	NA	Topoisomerase Inhibitors (Triazaacenaphthylene)	Uncomplicated urogenital gonorrhea and uUTI	IV, Oral	Phase III	 NCT04010539, NCT04020341	GSK	Priority pathogens	Staphylococcus aureus	Other priority pathogens	Yes	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Enterobacterales	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Critical priority pathogens	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	GSK3882347	-	Non-traditional	Miscellaneous	Undisclosed (FimH)	E.coli UTI	Oral	Phase I	NCT04488770	GSK	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Staphylococcus aureus	Other priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Other priority pathogens	Other priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Helicobacter pylori	Other priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Enterococcus faecium	Other priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Enterobacterales	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Campylobacter spp.	Other priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	All critical priority pathogens	Critical priority pathogens	No	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	KBP-7072	–	Antibiotics	NA	Tetracycline	Multi-drug resistant bacterial infections including (CABP, DFI, cUTI, cIAI)	Oral	Phase I	NCT02454361, NCT02654626, NCT04532957	KBP BioSciences Pharmaceutical Technical Co., Ltd.	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Enterobacterales	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LBP-EC01	–	Non-traditional	Bacteriophages and phage-derived enzymes	CRISPR-Cas3 enhanced phage	E. coli	IV	Phase I	NCT04191148	Locus Bioscience	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Other priority pathogens	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Enterobacterales	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Campylobacter spp.	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LMN-101	–	Non-traditional	Antibodies	"Monoclonal Ab like
recombinant protein"	E. coli and  C. jejuni infections	Oral	Phase II	NCT04098263, NCT04182490	Lumen Bioscience	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LSVT-1701	Tonabacase, SAL200	Non-traditional	Bacteriophages and phage-derived enzymes	Phage endolysin	S. aureus bacteremia	IV	Phase II	NCT03089697, NCT03446053	 Roivant Sciences/iNtRON Biotechnology	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LSVT-1701	Tonabacase, SAL200	Non-traditional	Bacteriophages and phage-derived enzymes	Phage endolysin	S. aureus bacteremia	IV	Phase II	NCT03089697, NCT03446053	 Roivant Sciences/iNtRON Biotechnology	Priority pathogens	Staphylococcus aureus	Other priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LSVT-1701	Tonabacase, SAL200	Non-traditional	Bacteriophages and phage-derived enzymes	Phage endolysin	S. aureus bacteremia	IV	Phase II	NCT03089697, NCT03446053	 Roivant Sciences/iNtRON Biotechnology	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LSVT-1701	Tonabacase, SAL200	Non-traditional	Bacteriophages and phage-derived enzymes	Phage endolysin	S. aureus bacteremia	IV	Phase II	NCT03089697, NCT03446053	 Roivant Sciences/iNtRON Biotechnology	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	LSVT-1701	Tonabacase, SAL200	Non-traditional	Bacteriophages and phage-derived enzymes	Phage endolysin	S. aureus bacteremia	IV	Phase II	NCT03089697, NCT03446053	 Roivant Sciences/iNtRON Biotechnology	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	N/A	Yes	NA	NA
